date,state,district,pincode,demo_age_5_17,demo_age_17_,district_norm,district_final
15-12-2025,chhattisgarh,Bilaspur,495223,1,6,bilaspur,bilaspur
15-12-2025,chhattisgarh,Bilaspur,495334,0,5,bilaspur,bilaspur
15-12-2025,chhattisgarh,Bilaspur,495449,0,25,bilaspur,bilaspur
15-12-2025,chhattisgarh,Bilaspur,495551,13,248,bilaspur,bilaspur
15-12-2025,chhattisgarh,Bilaspur,495559,0,31,bilaspur,bilaspur
15-12-2025,chhattisgarh,Durg,490001,0,21,durg,durg
15-12-2025,chhattisgarh,Durg,490021,0,7,durg,durg
15-12-2025,chhattisgarh,Durg,490026,0,20,durg,durg
15-12-2025,chhattisgarh,Durg,490042,0,6,durg,durg
15-12-2025,chhattisgarh,Durg,491107,1,36,durg,durg
15-12-2025,chhattisgarh,Durg,491222,0,3,durg,durg
15-12-2025,chhattisgarh,Durg,491226,0,11,durg,durg
15-12-2025,chhattisgarh,Durg,491332,3,16,durg,durg
15-12-2025,chhattisgarh,Durg,491337,0,2,durg,durg
15-12-2025,chhattisgarh,Durg,491340,0,2,durg,durg
15-12-2025,chhattisgarh,Korba,495446,0,41,korba,korba
15-12-2025,chhattisgarh,Korba,495447,0,12,korba,korba
15-12-2025,chhattisgarh,Korba,495449,9,81,korba,korba
15-12-2025,chhattisgarh,Korba,495677,2,31,korba,korba
15-12-2025,chhattisgarh,Korba,495682,0,4,korba,korba
15-12-2025,chhattisgarh,Raigarh,496115,3,41,raigarh,raigarh
15-12-2025,chhattisgarh,Raigarh,496661,9,118,raigarh,raigarh
15-12-2025,chhattisgarh,Raipur,492001,4,91,raipur,raipur
15-12-2025,chhattisgarh,Raipur,492003,0,2,raipur,raipur
15-12-2025,chhattisgarh,Raipur,492109,0,2,raipur,raipur
15-12-2025,chhattisgarh,Raipur,493116,1,28,raipur,raipur
15-12-2025,chhattisgarh,Raipur,493992,0,13,raipur,raipur
16-12-2025,chhattisgarh,Bilaspur,495112,4,38,bilaspur,bilaspur
16-12-2025,chhattisgarh,Bilaspur,495118,0,136,bilaspur,bilaspur
16-12-2025,chhattisgarh,Bilaspur,495550,10,50,bilaspur,bilaspur
16-12-2025,chhattisgarh,Bilaspur,495559,4,19,bilaspur,bilaspur
16-12-2025,chhattisgarh,Durg,491223,2,29,durg,durg
16-12-2025,chhattisgarh,Korba,495119,1,28,korba,korba
16-12-2025,chhattisgarh,Korba,495447,0,11,korba,korba
16-12-2025,chhattisgarh,Korba,495449,4,76,korba,korba
16-12-2025,chhattisgarh,Korba,495455,0,1,korba,korba
16-12-2025,chhattisgarh,Korba,495678,0,10,korba,korba
16-12-2025,chhattisgarh,Raigarh,496107,0,51,raigarh,raigarh
16-12-2025,chhattisgarh,Raigarh,496111,3,47,raigarh,raigarh
16-12-2025,chhattisgarh,Raipur,492001,13,91,raipur,raipur
16-12-2025,chhattisgarh,Raipur,492006,1,15,raipur,raipur
16-12-2025,chhattisgarh,Raipur,492007,1,11,raipur,raipur
16-12-2025,chhattisgarh,Raipur,492008,0,9,raipur,raipur
16-12-2025,chhattisgarh,Raipur,492101,0,24,raipur,raipur
16-12-2025,chhattisgarh,Raipur,493111,3,42,raipur,raipur
16-12-2025,chhattisgarh,Raipur,493221,4,40,raipur,raipur
16-12-2025,chhattisgarh,Raipur,493331,0,1,raipur,raipur
16-12-2025,chhattisgarh,Raipur,493881,0,12,raipur,raipur
16-12-2025,chhattisgarh,Raipur,493889,0,18,raipur,raipur
18-12-2025,chhattisgarh,Bilaspur,495009,0,6,bilaspur,bilaspur
18-12-2025,chhattisgarh,Bilaspur,495116,0,11,bilaspur,bilaspur
18-12-2025,chhattisgarh,Bilaspur,495117,1,18,bilaspur,bilaspur
18-12-2025,chhattisgarh,Bilaspur,495220,0,6,bilaspur,bilaspur
18-12-2025,chhattisgarh,Bilaspur,495555,1,2,bilaspur,bilaspur
18-12-2025,chhattisgarh,Bilaspur,495559,0,4,bilaspur,bilaspur
18-12-2025,chhattisgarh,Durg,491107,0,3,durg,durg
18-12-2025,chhattisgarh,Durg,491228,0,3,durg,durg
18-12-2025,chhattisgarh,Durg,491331,1,4,durg,durg
18-12-2025,chhattisgarh,Korba,495446,0,5,korba,korba
18-12-2025,chhattisgarh,Korba,495449,3,7,korba,korba
18-12-2025,chhattisgarh,Korba,495678,0,2,korba,korba
18-12-2025,chhattisgarh,Raigarh,496001,0,19,raigarh,raigarh
18-12-2025,chhattisgarh,Raigarh,496100,0,1,raigarh,raigarh
18-12-2025,chhattisgarh,Raigarh,496116,2,18,raigarh,raigarh
18-12-2025,chhattisgarh,Raipur,492006,0,3,raipur,raipur
18-12-2025,chhattisgarh,Raipur,492101,1,8,raipur,raipur
18-12-2025,chhattisgarh,Raipur,493111,0,2,raipur,raipur
18-12-2025,chhattisgarh,Raipur,493195,1,0,raipur,raipur
18-12-2025,chhattisgarh,Raipur,493661,0,4,raipur,raipur
18-12-2025,chhattisgarh,Raipur,493992,0,1,raipur,raipur
12-12-2025,chhattisgarh,Bilaspur,495116,3,44,bilaspur,bilaspur
12-12-2025,chhattisgarh,Bilaspur,495334,0,1,bilaspur,bilaspur
12-12-2025,chhattisgarh,Bilaspur,495559,0,38,bilaspur,bilaspur
12-12-2025,chhattisgarh,Durg,490006,6,33,durg,durg
12-12-2025,chhattisgarh,Durg,490022,1,4,durg,durg
12-12-2025,chhattisgarh,Durg,490026,1,17,durg,durg
12-12-2025,chhattisgarh,Durg,490042,0,16,durg,durg
12-12-2025,chhattisgarh,Durg,491107,4,21,durg,durg
12-12-2025,chhattisgarh,Durg,491222,2,3,durg,durg
12-12-2025,chhattisgarh,Durg,491332,2,12,durg,durg
12-12-2025,chhattisgarh,Durg,491337,0,3,durg,durg
12-12-2025,chhattisgarh,Durg,491340,0,1,durg,durg
12-12-2025,chhattisgarh,Korba,495119,0,21,korba,korba
12-12-2025,chhattisgarh,Korba,495447,2,6,korba,korba
12-12-2025,chhattisgarh,Korba,495449,4,64,korba,korba
12-12-2025,chhattisgarh,Korba,495450,1,25,korba,korba
12-12-2025,chhattisgarh,Raigarh,496100,0,7,raigarh,raigarh
12-12-2025,chhattisgarh,Raigarh,496107,0,43,raigarh,raigarh
12-12-2025,chhattisgarh,Raigarh,496445,5,86,raigarh,raigarh
12-12-2025,chhattisgarh,Raigarh,496661,10,94,raigarh,raigarh
12-12-2025,chhattisgarh,Raipur,492004,0,2,raipur,raipur
12-12-2025,chhattisgarh,Raipur,492006,0,10,raipur,raipur
12-12-2025,chhattisgarh,Raipur,492101,1,39,raipur,raipur
12-12-2025,chhattisgarh,Raipur,492109,0,1,raipur,raipur
12-12-2025,chhattisgarh,Raipur,493445,0,2,raipur,raipur
12-12-2025,chhattisgarh,Raipur,493889,4,17,raipur,raipur
14-12-2025,chhattisgarh,Bilaspur,495009,3,14,bilaspur,bilaspur
14-12-2025,chhattisgarh,Bilaspur,495115,0,16,bilaspur,bilaspur
14-12-2025,chhattisgarh,Bilaspur,495116,5,17,bilaspur,bilaspur
14-12-2025,chhattisgarh,Bilaspur,495117,3,47,bilaspur,bilaspur
14-12-2025,chhattisgarh,Bilaspur,495118,4,10,bilaspur,bilaspur
14-12-2025,chhattisgarh,Bilaspur,495442,16,25,bilaspur,bilaspur
14-12-2025,chhattisgarh,Bilaspur,495550,4,23,bilaspur,bilaspur
14-12-2025,chhattisgarh,Bilaspur,495555,2,6,bilaspur,bilaspur
14-12-2025,chhattisgarh,Durg,490036,0,12,durg,durg
14-12-2025,chhattisgarh,Durg,491111,3,7,durg,durg
14-12-2025,chhattisgarh,Durg,491221,1,6,durg,durg
14-12-2025,chhattisgarh,Durg,491225,0,1,durg,durg
14-12-2025,chhattisgarh,Durg,491331,2,5,durg,durg
14-12-2025,chhattisgarh,Durg,491340,0,2,durg,durg
14-12-2025,chhattisgarh,Korba,495449,3,23,korba,korba
14-12-2025,chhattisgarh,Korba,495450,2,15,korba,korba
14-12-2025,chhattisgarh,Korba,495455,0,3,korba,korba
14-12-2025,chhattisgarh,Korba,495677,3,28,korba,korba
14-12-2025,chhattisgarh,Raigarh,496100,2,9,raigarh,raigarh
14-12-2025,chhattisgarh,Raigarh,496107,0,9,raigarh,raigarh
14-12-2025,chhattisgarh,Raigarh,496116,1,28,raigarh,raigarh
14-12-2025,chhattisgarh,Raigarh,496118,1,33,raigarh,raigarh
14-12-2025,chhattisgarh,Raigarh,496445,3,26,raigarh,raigarh
14-12-2025,chhattisgarh,Raigarh,496450,3,20,raigarh,raigarh
14-12-2025,chhattisgarh,Raipur,492099,1,22,raipur,raipur
14-12-2025,chhattisgarh,Raipur,493114,0,9,raipur,raipur
14-12-2025,chhattisgarh,Raipur,493225,2,19,raipur,raipur
14-12-2025,chhattisgarh,Raipur,493661,2,27,raipur,raipur
14-12-2025,chhattisgarh,Raipur,493881,0,2,raipur,raipur
22-12-2025,chhattisgarh,Bilaspur,495001,2,61,bilaspur,bilaspur
22-12-2025,chhattisgarh,Bilaspur,495446,0,1,bilaspur,bilaspur
22-12-2025,chhattisgarh,Bilaspur,495449,3,6,bilaspur,bilaspur
22-12-2025,chhattisgarh,Durg,490001,1,6,durg,durg
22-12-2025,chhattisgarh,Durg,490006,3,10,durg,durg
22-12-2025,chhattisgarh,Durg,490042,1,3,durg,durg
22-12-2025,chhattisgarh,Durg,491107,0,5,durg,durg
22-12-2025,chhattisgarh,Durg,491225,0,3,durg,durg
22-12-2025,chhattisgarh,Durg,491226,0,5,durg,durg
22-12-2025,chhattisgarh,Durg,491332,0,4,durg,durg
22-12-2025,chhattisgarh,Korba,495442,0,1,korba,korba
22-12-2025,chhattisgarh,Korba,495677,1,7,korba,korba
22-12-2025,chhattisgarh,Korba,495682,0,3,korba,korba
22-12-2025,chhattisgarh,Raigarh,496100,0,18,raigarh,raigarh
22-12-2025,chhattisgarh,Raigarh,496113,1,27,raigarh,raigarh
22-12-2025,chhattisgarh,Raigarh,496445,5,37,raigarh,raigarh
22-12-2025,chhattisgarh,Raigarh,496551,2,39,raigarh,raigarh
22-12-2025,chhattisgarh,Raipur,492001,3,40,raipur,raipur
22-12-2025,chhattisgarh,Raipur,492004,0,3,raipur,raipur
22-12-2025,chhattisgarh,Raipur,492005,0,1,raipur,raipur
22-12-2025,chhattisgarh,Raipur,492010,0,5,raipur,raipur
22-12-2025,chhattisgarh,Raipur,493661,2,11,raipur,raipur
22-12-2025,chhattisgarh,Raipur,493885,0,10,raipur,raipur
19-12-2025,chhattisgarh,Bilaspur,495009,3,21,bilaspur,bilaspur
19-12-2025,chhattisgarh,Bilaspur,495118,4,118,bilaspur,bilaspur
19-12-2025,chhattisgarh,Bilaspur,495442,10,45,bilaspur,bilaspur
19-12-2025,chhattisgarh,Bilaspur,495559,5,3,bilaspur,bilaspur
19-12-2025,chhattisgarh,Durg,490011,1,19,durg,durg
19-12-2025,chhattisgarh,Durg,490036,1,12,durg,durg
19-12-2025,chhattisgarh,Durg,491001,18,113,durg,durg
19-12-2025,chhattisgarh,Durg,491225,0,1,durg,durg
19-12-2025,chhattisgarh,Durg,491340,0,4,durg,durg
19-12-2025,chhattisgarh,Korba,495445,7,114,korba,korba
19-12-2025,chhattisgarh,Korba,495446,8,31,korba,korba
19-12-2025,chhattisgarh,Korba,495454,3,35,korba,korba
19-12-2025,chhattisgarh,Korba,495455,0,2,korba,korba
19-12-2025,chhattisgarh,Raigarh,496100,1,22,raigarh,raigarh
19-12-2025,chhattisgarh,Raipur,492004,2,12,raipur,raipur
19-12-2025,chhattisgarh,Raipur,492010,3,9,raipur,raipur
19-12-2025,chhattisgarh,Raipur,492012,0,6,raipur,raipur
19-12-2025,chhattisgarh,Raipur,492015,2,20,raipur,raipur
19-12-2025,chhattisgarh,Raipur,492109,0,1,raipur,raipur
19-12-2025,chhattisgarh,Raipur,493195,2,2,raipur,raipur
19-12-2025,chhattisgarh,Raipur,493225,6,89,raipur,raipur
19-12-2025,chhattisgarh,Raipur,493885,3,14,raipur,raipur
19-12-2025,chhattisgarh,Raipur,493888,0,2,raipur,raipur
19-12-2025,chhattisgarh,Raipur,493996,0,4,raipur,raipur
25-11-2025,chhattisgarh,Bilaspur,495009,0,1,bilaspur,bilaspur
25-11-2025,chhattisgarh,Bilaspur,495113,0,17,bilaspur,bilaspur
25-11-2025,chhattisgarh,Bilaspur,495116,1,8,bilaspur,bilaspur
25-11-2025,chhattisgarh,Bilaspur,495223,0,1,bilaspur,bilaspur
25-11-2025,chhattisgarh,Durg,490022,0,1,durg,durg
25-11-2025,chhattisgarh,Durg,491001,12,50,durg,durg
25-11-2025,chhattisgarh,Durg,491223,0,4,durg,durg
25-11-2025,chhattisgarh,Korba,495447,1,1,korba,korba
25-11-2025,chhattisgarh,Korba,495452,3,2,korba,korba
25-11-2025,chhattisgarh,Korba,495677,2,7,korba,korba
25-11-2025,chhattisgarh,Raigarh,496111,0,3,raigarh,raigarh
25-11-2025,chhattisgarh,Raigarh,496118,1,7,raigarh,raigarh
25-11-2025,chhattisgarh,Raigarh,496661,1,7,raigarh,raigarh
25-11-2025,chhattisgarh,Raigarh,496665,0,1,raigarh,raigarh
25-11-2025,chhattisgarh,Raipur,492004,1,5,raipur,raipur
25-11-2025,chhattisgarh,Raipur,492007,1,1,raipur,raipur
25-11-2025,chhattisgarh,Raipur,492008,2,4,raipur,raipur
25-11-2025,chhattisgarh,Raipur,492011,0,3,raipur,raipur
25-11-2025,chhattisgarh,Raipur,492013,2,13,raipur,raipur
25-11-2025,chhattisgarh,Raipur,492099,1,3,raipur,raipur
25-11-2025,chhattisgarh,Raipur,493101,0,1,raipur,raipur
25-11-2025,chhattisgarh,Raipur,493114,0,1,raipur,raipur
28-11-2025,chhattisgarh,Bilaspur,495001,13,187,bilaspur,bilaspur
28-11-2025,chhattisgarh,Bilaspur,495112,4,29,bilaspur,bilaspur
28-11-2025,chhattisgarh,Bilaspur,495117,1,67,bilaspur,bilaspur
28-11-2025,chhattisgarh,Bilaspur,495118,3,78,bilaspur,bilaspur
28-11-2025,chhattisgarh,Bilaspur,495445,0,2,bilaspur,bilaspur
28-11-2025,chhattisgarh,Bilaspur,495555,2,13,bilaspur,bilaspur
28-11-2025,chhattisgarh,Bilaspur,495663,1,0,bilaspur,bilaspur
28-11-2025,chhattisgarh,Durg,490023,6,45,durg,durg
28-11-2025,chhattisgarh,Durg,491225,0,4,durg,durg
28-11-2025,chhattisgarh,Durg,491340,0,3,durg,durg
28-11-2025,chhattisgarh,Korba,495453,0,1,korba,korba
28-11-2025,chhattisgarh,Korba,495674,2,87,korba,korba
28-11-2025,chhattisgarh,Raigarh,496107,2,46,raigarh,raigarh
28-11-2025,chhattisgarh,Raigarh,496111,1,15,raigarh,raigarh
28-11-2025,chhattisgarh,Raigarh,496113,3,61,raigarh,raigarh
28-11-2025,chhattisgarh,Raigarh,496118,4,92,raigarh,raigarh
28-11-2025,chhattisgarh,Raigarh,496445,10,70,raigarh,raigarh
28-11-2025,chhattisgarh,Raipur,492001,10,114,raipur,raipur
28-11-2025,chhattisgarh,Raipur,492003,0,4,raipur,raipur
28-11-2025,chhattisgarh,Raipur,492009,1,21,raipur,raipur
28-11-2025,chhattisgarh,Raipur,492015,4,32,raipur,raipur
28-11-2025,chhattisgarh,Raipur,492099,2,38,raipur,raipur
28-11-2025,chhattisgarh,Raipur,492101,3,42,raipur,raipur
28-11-2025,chhattisgarh,Raipur,493113,0,4,raipur,raipur
28-11-2025,chhattisgarh,Raipur,493331,0,1,raipur,raipur
26-12-2025,chhattisgarh,Bilaspur,495001,24,122,bilaspur,bilaspur
26-12-2025,chhattisgarh,Bilaspur,495112,2,18,bilaspur,bilaspur
26-12-2025,chhattisgarh,Bilaspur,495113,9,51,bilaspur,bilaspur
26-12-2025,chhattisgarh,Bilaspur,495117,6,83,bilaspur,bilaspur
26-12-2025,chhattisgarh,Bilaspur,495330,3,44,bilaspur,bilaspur
26-12-2025,chhattisgarh,Bilaspur,495334,0,2,bilaspur,bilaspur
26-12-2025,chhattisgarh,Bilaspur,495550,6,28,bilaspur,bilaspur
26-12-2025,chhattisgarh,Bilaspur,495555,1,6,bilaspur,bilaspur
26-12-2025,chhattisgarh,Durg,490024,8,22,durg,durg
26-12-2025,chhattisgarh,Durg,490025,6,13,durg,durg
26-12-2025,chhattisgarh,Durg,490042,7,12,durg,durg
26-12-2025,chhattisgarh,Durg,491223,2,10,durg,durg
26-12-2025,chhattisgarh,Durg,491227,0,2,durg,durg
26-12-2025,chhattisgarh,Durg,491332,1,1,durg,durg
26-12-2025,chhattisgarh,Korba,495442,0,3,korba,korba
26-12-2025,chhattisgarh,Korba,495450,0,38,korba,korba
26-12-2025,chhattisgarh,Korba,495453,0,6,korba,korba
26-12-2025,chhattisgarh,Korba,495671,1,18,korba,korba
26-12-2025,chhattisgarh,Korba,495677,2,38,korba,korba
26-12-2025,chhattisgarh,Korba,495678,0,3,korba,korba
26-12-2025,chhattisgarh,Raigarh,496111,7,51,raigarh,raigarh
26-12-2025,chhattisgarh,Raigarh,496665,1,17,raigarh,raigarh
26-12-2025,chhattisgarh,Raipur,492001,15,92,raipur,raipur
26-12-2025,chhattisgarh,Raipur,492002,0,1,raipur,raipur
26-12-2025,chhattisgarh,Raipur,492010,1,8,raipur,raipur
26-12-2025,chhattisgarh,Raipur,492014,2,15,raipur,raipur
26-12-2025,chhattisgarh,Raipur,493114,4,22,raipur,raipur
26-12-2025,chhattisgarh,Raipur,493225,5,80,raipur,raipur
26-12-2025,chhattisgarh,Raipur,493229,0,1,raipur,raipur
26-12-2025,chhattisgarh,Raipur,493441,9,33,raipur,raipur
26-12-2025,chhattisgarh,Raipur,493661,4,37,raipur,raipur
26-12-2025,chhattisgarh,Raipur,493881,0,7,raipur,raipur
26-12-2025,chhattisgarh,Raipur,493890,0,4,raipur,raipur
25-11-2025,chhattisgarh,Bilaspur,495442,2,4,bilaspur,bilaspur
25-11-2025,chhattisgarh,Bilaspur,495550,1,8,bilaspur,bilaspur
25-11-2025,chhattisgarh,Bilaspur,495559,1,2,bilaspur,bilaspur
25-11-2025,chhattisgarh,Durg,490001,1,9,durg,durg
25-11-2025,chhattisgarh,Durg,490006,1,5,durg,durg
25-11-2025,chhattisgarh,Durg,490020,0,4,durg,durg
25-11-2025,chhattisgarh,Durg,490021,0,2,durg,durg
25-11-2025,chhattisgarh,Durg,490026,0,2,durg,durg
25-11-2025,chhattisgarh,Korba,495442,0,2,korba,korba
25-11-2025,chhattisgarh,Korba,495445,1,12,korba,korba
25-11-2025,chhattisgarh,Korba,495674,1,35,korba,korba
25-11-2025,chhattisgarh,Korba,495678,0,1,korba,korba
25-11-2025,chhattisgarh,Korba,495682,0,1,korba,korba
25-11-2025,chhattisgarh,Raigarh,496107,0,3,raigarh,raigarh
25-11-2025,chhattisgarh,Raigarh,496115,0,2,raigarh,raigarh
25-11-2025,chhattisgarh,Raigarh,496440,1,8,raigarh,raigarh
25-11-2025,chhattisgarh,Raigarh,496551,0,16,raigarh,raigarh
25-11-2025,chhattisgarh,Raipur,492101,0,9,raipur,raipur
25-11-2025,chhattisgarh,Raipur,493661,1,35,raipur,raipur
25-11-2025,chhattisgarh,Raipur,493881,0,5,raipur,raipur
25-11-2025,chhattisgarh,Raipur,493889,0,3,raipur,raipur
26-11-2025,chhattisgarh,Bilaspur,495001,8,78,bilaspur,bilaspur
26-11-2025,chhattisgarh,Bilaspur,495117,0,39,bilaspur,bilaspur
26-11-2025,chhattisgarh,Bilaspur,495119,1,70,bilaspur,bilaspur
26-11-2025,chhattisgarh,Bilaspur,495220,1,11,bilaspur,bilaspur
26-11-2025,chhattisgarh,Bilaspur,495223,0,3,bilaspur,bilaspur
26-11-2025,chhattisgarh,Bilaspur,495550,3,30,bilaspur,bilaspur
26-11-2025,chhattisgarh,Durg,490001,2,6,durg,durg
26-11-2025,chhattisgarh,Durg,490006,0,15,durg,durg
26-11-2025,chhattisgarh,Durg,491001,15,63,durg,durg
26-11-2025,chhattisgarh,Durg,491107,2,14,durg,durg
26-11-2025,chhattisgarh,Durg,491222,0,1,durg,durg
26-11-2025,chhattisgarh,Korba,495119,1,10,korba,korba
26-11-2025,chhattisgarh,Korba,495450,0,3,korba,korba
26-11-2025,chhattisgarh,Korba,495455,0,5,korba,korba
26-11-2025,chhattisgarh,Korba,495671,1,16,korba,korba
26-11-2025,chhattisgarh,Korba,495677,2,18,korba,korba
26-11-2025,chhattisgarh,Korba,495678,0,6,korba,korba
26-11-2025,chhattisgarh,Raigarh,496100,0,8,raigarh,raigarh
26-11-2025,chhattisgarh,Raigarh,496115,1,13,raigarh,raigarh
26-11-2025,chhattisgarh,Raigarh,496116,1,24,raigarh,raigarh
26-11-2025,chhattisgarh,Raigarh,496445,0,35,raigarh,raigarh
26-11-2025,chhattisgarh,Raigarh,496665,0,12,raigarh,raigarh
26-11-2025,chhattisgarh,Raipur,492012,0,1,raipur,raipur
26-11-2025,chhattisgarh,Raipur,492101,0,11,raipur,raipur
26-11-2025,chhattisgarh,Raipur,493195,0,2,raipur,raipur
26-11-2025,chhattisgarh,Raipur,493889,0,7,raipur,raipur
26-11-2025,chhattisgarh,Raipur,493996,1,8,raipur,raipur
23-12-2025,chhattisgarh,Bilaspur,495004,7,35,bilaspur,bilaspur
23-12-2025,chhattisgarh,Bilaspur,495118,4,101,bilaspur,bilaspur
23-12-2025,chhattisgarh,Bilaspur,495449,3,13,bilaspur,bilaspur
23-12-2025,chhattisgarh,Durg,490009,1,6,durg,durg
23-12-2025,chhattisgarh,Durg,491226,0,8,durg,durg
23-12-2025,chhattisgarh,Korba,495447,1,13,korba,korba
23-12-2025,chhattisgarh,Korba,495449,11,50,korba,korba
23-12-2025,chhattisgarh,Korba,495450,1,24,korba,korba
23-12-2025,chhattisgarh,Korba,495452,0,4,korba,korba
23-12-2025,chhattisgarh,Korba,495454,2,21,korba,korba
23-12-2025,chhattisgarh,Korba,495678,0,6,korba,korba
23-12-2025,chhattisgarh,Raigarh,496445,8,52,raigarh,raigarh
23-12-2025,chhattisgarh,Raipur,492004,0,11,raipur,raipur
23-12-2025,chhattisgarh,Raipur,492007,0,7,raipur,raipur
23-12-2025,chhattisgarh,Raipur,492009,3,25,raipur,raipur
23-12-2025,chhattisgarh,Raipur,492011,0,1,raipur,raipur
23-12-2025,chhattisgarh,Raipur,492013,6,28,raipur,raipur
23-12-2025,chhattisgarh,Raipur,493118,1,0,raipur,raipur
23-12-2025,chhattisgarh,Raipur,493881,1,11,raipur,raipur
23-12-2025,chhattisgarh,Raipur,493992,0,7,raipur,raipur
27-12-2025,chhattisgarh,Bilaspur,495001,20,94,bilaspur,bilaspur
27-12-2025,chhattisgarh,Bilaspur,495224,13,61,bilaspur,bilaspur
27-12-2025,chhattisgarh,Bilaspur,495330,3,24,bilaspur,bilaspur
27-12-2025,chhattisgarh,Bilaspur,495551,17,68,bilaspur,bilaspur
27-12-2025,chhattisgarh,Durg,490006,8,35,durg,durg
27-12-2025,chhattisgarh,Durg,490011,3,16,durg,durg
27-12-2025,chhattisgarh,Durg,490020,3,14,durg,durg
27-12-2025,chhattisgarh,Durg,490036,5,9,durg,durg
27-12-2025,chhattisgarh,Durg,491111,13,32,durg,durg
27-12-2025,chhattisgarh,Durg,491227,0,2,durg,durg
27-12-2025,chhattisgarh,Durg,491332,3,1,durg,durg
27-12-2025,chhattisgarh,Korba,495452,0,13,korba,korba
27-12-2025,chhattisgarh,Korba,495454,5,21,korba,korba
27-12-2025,chhattisgarh,Korba,495678,1,4,korba,korba
27-12-2025,chhattisgarh,Korba,495682,0,9,korba,korba
27-12-2025,chhattisgarh,Raigarh,496001,7,74,raigarh,raigarh
27-12-2025,chhattisgarh,Raigarh,496100,0,11,raigarh,raigarh
27-12-2025,chhattisgarh,Raigarh,496111,4,30,raigarh,raigarh
27-12-2025,chhattisgarh,Raigarh,496116,2,30,raigarh,raigarh
27-12-2025,chhattisgarh,Raigarh,496220,1,6,raigarh,raigarh
27-12-2025,chhattisgarh,Raipur,492004,1,10,raipur,raipur
27-12-2025,chhattisgarh,Raipur,492007,2,13,raipur,raipur
27-12-2025,chhattisgarh,Raipur,492009,1,14,raipur,raipur
27-12-2025,chhattisgarh,Raipur,492010,0,13,raipur,raipur
27-12-2025,chhattisgarh,Raipur,492109,0,4,raipur,raipur
27-12-2025,chhattisgarh,Raipur,493225,8,93,raipur,raipur
27-12-2025,chhattisgarh,Raipur,493661,4,44,raipur,raipur
27-12-2025,chhattisgarh,Raipur,493881,2,9,raipur,raipur
27-12-2025,chhattisgarh,Raipur,493992,1,1,raipur,raipur
27-12-2025,chhattisgarh,Raipur,493996,0,7,raipur,raipur
23-12-2025,chhattisgarh,Bilaspur,495001,8,128,bilaspur,bilaspur
23-12-2025,chhattisgarh,Bilaspur,495006,6,46,bilaspur,bilaspur
23-12-2025,chhattisgarh,Bilaspur,495009,6,13,bilaspur,bilaspur
23-12-2025,chhattisgarh,Bilaspur,495115,0,6,bilaspur,bilaspur
23-12-2025,chhattisgarh,Bilaspur,495119,9,122,bilaspur,bilaspur
23-12-2025,chhattisgarh,Bilaspur,495220,5,19,bilaspur,bilaspur
23-12-2025,chhattisgarh,Bilaspur,495224,14,65,bilaspur,bilaspur
23-12-2025,chhattisgarh,Bilaspur,495330,6,27,bilaspur,bilaspur
23-12-2025,chhattisgarh,Bilaspur,495446,0,1,bilaspur,bilaspur
23-12-2025,chhattisgarh,Bilaspur,495550,7,29,bilaspur,bilaspur
23-12-2025,chhattisgarh,Bilaspur,495555,2,13,bilaspur,bilaspur
23-12-2025,chhattisgarh,Durg,490001,1,18,durg,durg
23-12-2025,chhattisgarh,Durg,490006,9,48,durg,durg
23-12-2025,chhattisgarh,Durg,490021,3,10,durg,durg
23-12-2025,chhattisgarh,Durg,491222,0,2,durg,durg
23-12-2025,chhattisgarh,Durg,491223,5,11,durg,durg
23-12-2025,chhattisgarh,Korba,495677,5,30,korba,korba
23-12-2025,chhattisgarh,Korba,495682,0,8,korba,korba
23-12-2025,chhattisgarh,Raigarh,496100,2,15,raigarh,raigarh
23-12-2025,chhattisgarh,Raigarh,496220,0,1,raigarh,raigarh
23-12-2025,chhattisgarh,Raipur,492015,3,23,raipur,raipur
23-12-2025,chhattisgarh,Raipur,492109,0,5,raipur,raipur
23-12-2025,chhattisgarh,Raipur,493111,2,22,raipur,raipur
23-12-2025,chhattisgarh,Raipur,493114,4,24,raipur,raipur
23-12-2025,chhattisgarh,Raipur,493225,10,99,raipur,raipur
23-12-2025,chhattisgarh,Raipur,493885,0,31,raipur,raipur
24-12-2025,chhattisgarh,Bilaspur,495118,3,104,bilaspur,bilaspur
24-12-2025,chhattisgarh,Bilaspur,495449,1,14,bilaspur,bilaspur
24-12-2025,chhattisgarh,Durg,490001,4,17,durg,durg
24-12-2025,chhattisgarh,Durg,490024,1,27,durg,durg
24-12-2025,chhattisgarh,Durg,491337,0,1,durg,durg
24-12-2025,chhattisgarh,Korba,495452,1,10,korba,korba
24-12-2025,chhattisgarh,Korba,495677,4,36,korba,korba
24-12-2025,chhattisgarh,Korba,495678,0,5,korba,korba
24-12-2025,chhattisgarh,Raipur,492003,0,4,raipur,raipur
24-12-2025,chhattisgarh,Raipur,492004,0,7,raipur,raipur
24-12-2025,chhattisgarh,Raipur,492006,2,9,raipur,raipur
24-12-2025,chhattisgarh,Raipur,492009,1,17,raipur,raipur
24-12-2025,chhattisgarh,Raipur,492013,6,19,raipur,raipur
24-12-2025,chhattisgarh,Raipur,492099,4,22,raipur,raipur
24-12-2025,chhattisgarh,Raipur,493113,2,3,raipur,raipur
24-12-2025,chhattisgarh,Raipur,493114,0,25,raipur,raipur
24-12-2025,chhattisgarh,Raipur,493195,1,3,raipur,raipur
